movie_id,release_date
22596,2009-05-19
22597,1999-01-23
22598,2007-03-15
22599,2015-06-26
22600,2008-09-23
22601,2007-08-05
22602,2001-09-30
22603,2001-03-12
22604,2013-04-03
22605,1999-07-12
22606,2024-04-11
22607,2022-04-02
22608,2014-05-24
22609,2008-03-17
22610,2000-07-21
22611,2002-05-12
22612,2016-01-24
22613,1998-02-10
22614,2015-09-15
22615,2015-10-29
22616,2021-04-16
22617,1995-12-29
22618,2012-03-08
22619,2002-06-03
22620,2010-07-28
22621,2024-02-25
22622,2009-01-22
22623,2020-09-05
22624,2023-09-21
22625,2010-10-22
22626,1996-12-31
22627,2014-03-04
22628,2013-01-07
22629,1998-12-08
22630,2009-12-17
22631,2022-05-26
22632,2011-06-02
22633,1999-07-25
22634,2001-05-04
22635,2013-02-10
22636,1998-04-27
22637,2019-06-14
22638,2022-04-23
22639,2023-07-24
22640,2007-11-01
22641,2023-10-23
22642,2001-12-18
22643,1996-10-02
22644,2006-02-08
22645,2010-04-20
22646,2009-08-06
22647,2006-02-01
22648,2023-06-29
22649,1996-02-14
22650,1998-06-21
22651,2023-08-11
22652,1996-08-20
22653,2004-03-16
22654,2016-08-20
22655,2010-04-14
22656,2008-01-26
22657,2014-01-29
22658,2015-04-12
22659,2004-10-17
22660,2001-02-13
22661,2011-09-21
22662,2022-05-12
22663,2007-04-10
22664,2012-02-29
22665,2010-12-06
22666,2004-01-01
22667,2005-09-26
22668,2016-07-28
22669,2012-02-13
22670,2001-07-21
22671,2017-04-30
22672,2002-07-24
22673,1998-09-06
22674,2009-09-15
22675,2019-12-08
22676,2007-05-20
22677,2014-05-26
22678,2022-06-23
22679,1997-05-17
22680,2003-06-30
22681,2017-12-22
22682,2021-02-16
22683,2005-08-12
22684,2015-09-10
22685,2022-12-23
22686,2019-11-05
22687,2005-01-03
22688,2000-01-24
22689,2009-12-14
22690,2018-03-12
22691,2007-01-15
22692,2002-03-30
22693,2010-01-10
22694,2000-05-27
22695,2002-11-09
22696,2016-11-30
22697,2015-11-01
22698,2000-09-22
22699,2014-12-12
22700,2004-01-26
22701,2004-09-01
22702,2018-10-26
22703,2004-01-22
22704,2009-11-26
22705,2005-05-22
22706,1998-05-16
22707,2021-04-13
22708,2019-01-26
22709,2013-12-14
22710,2015-09-01
22711,2016-05-08
22712,2018-03-29
22713,2004-11-24
22714,1998-07-14
22715,2006-12-04
22716,2022-11-21
22717,2001-02-25
22718,2006-12-17
22719,1997-05-20
22720,2014-01-23
22721,2006-03-13
22722,2005-09-18
22723,2012-03-13
22724,2023-04-18
22725,2015-09-10
22726,2014-04-11
22727,2004-02-27
22728,2009-11-08
22729,2021-01-02
22730,2019-04-16
22731,2016-09-04
22732,2015-10-08
22733,2014-08-27
22734,2002-10-06
22735,2024-07-31
22736,2007-02-13
22737,2013-11-05
22738,2023-06-22
22739,2017-08-02
22740,2001-08-26
22741,2001-03-31
22742,2018-11-16
22743,2019-01-11
22744,1996-06-21
22745,2007-01-25
22746,2024-11-29
22747,1996-04-13
22748,2000-05-16
22749,1998-02-18
22750,2002-10-01
22751,2023-03-24
22752,2003-10-07
22753,2008-10-09
22754,2001-12-21
22755,2011-07-02
22756,1996-09-05
22757,2023-03-31
22758,1998-12-10
22759,2006-11-16
22760,2021-04-06
22761,2001-03-04
22762,1997-05-05
22763,1998-12-01
22764,2009-04-21
22765,1999-02-15
22766,2022-12-05
22767,2019-12-28
22768,2007-10-10
22769,2009-06-19
22770,2004-08-06
22771,2007-10-26
22772,2012-06-21
22773,2021-08-16
22774,2011-04-12
22775,2008-01-25
22776,2019-03-18
22777,2002-09-20
22778,2023-10-17
22779,2010-11-21
22780,2003-07-05
22781,2011-02-20
22782,2007-06-07
22783,2002-09-19
22784,2020-04-14
22785,2024-01-04
22786,1998-12-28
22787,2011-02-13
22788,2019-07-01
22789,2017-10-18
22790,2006-01-31
22791,2023-03-17
22792,2012-11-10
22793,1999-11-18
22794,1997-04-24
22795,2024-07-30
22796,2006-03-04
22797,2000-09-13
22798,2020-07-04
22799,1998-11-14
22800,2018-12-28
22801,1998-12-03
22802,2011-09-23
22803,2018-01-23
22804,2011-04-19
22805,2010-09-23
22806,2012-06-30
22807,2013-03-02
22808,2019-05-03
22809,2013-07-30
22810,2008-01-18
22811,2001-03-26
22812,1997-07-20
22813,2008-06-03
22814,2014-07-01
22815,2022-03-08
22816,2013-12-12
22817,2009-01-17
22818,2016-03-20
22819,2011-07-10
22820,2012-11-17
22821,2014-01-04
22822,1997-05-14
22823,1997-10-09
22824,2000-01-27
22825,2019-10-11
22826,2001-03-23
22827,2022-09-21
22828,2020-11-18
22829,2022-08-09
22830,2018-05-27
22831,2017-11-05
22832,2020-09-10
22833,2018-04-18
22834,2008-03-21
22835,2005-06-14
22836,2003-01-05
22837,2008-11-28
22838,2020-07-31
22839,2006-02-13
22840,2008-10-08
22841,2005-06-18
22842,2000-07-06
22843,2013-02-21
22844,2012-04-28
22845,1998-02-02
22846,2006-01-19
22847,1999-08-23
22848,2018-07-23
22849,1999-01-28
22850,2017-10-07
22851,2010-09-20
22852,1998-02-11
22853,2009-01-25
22854,2021-02-04
22855,2021-02-14
22856,2014-12-26
22857,2005-02-12
22858,2022-11-29
22859,2023-03-16
22860,2008-09-12
22861,2001-04-04
22862,2012-09-30
22863,2001-01-21
22864,2001-06-06
22865,2018-12-05
22866,2000-05-22
22867,2022-04-24
22868,2010-11-04
22869,2005-12-27
22870,2007-12-06
22871,2006-08-26
22872,2020-06-03
22873,1997-12-05
22874,2007-12-19
22875,2014-11-27
22876,2005-10-13
22877,2010-01-09
22878,2020-09-10
22879,2007-07-25
22880,1996-07-23
22881,2008-03-22
22882,2010-01-07
22883,2011-06-04
22884,1997-12-07
22885,1999-07-08
22886,2006-03-23
22887,1996-08-31
22888,2019-08-17
22889,2016-08-22
22890,2020-10-10
22891,2020-07-24
22892,2000-02-15
22893,1999-11-25
22894,2007-11-11
22895,2011-10-25
22896,2024-05-11
22897,2001-04-27
22898,2017-05-23
22899,2013-08-15
22900,2011-08-09
22901,1998-10-20
22902,2020-01-29
22903,1995-11-21
22904,2005-06-03
22905,2023-07-25
22906,1996-10-07
22907,2008-06-22
22908,2001-09-22
22909,2011-07-14
22910,2017-03-10
22911,1998-10-18
22912,2007-04-15
22913,2016-02-16
22914,2011-06-19
22915,2008-08-24
22916,1997-01-29
22917,2023-05-19
22918,2013-01-30
22919,2008-04-25
22920,2017-03-09
22921,2018-08-01
22922,2009-09-08
22923,2011-04-16
22924,1997-06-29
22925,2015-12-04
22926,2005-03-18
22927,2012-05-01
22928,2022-01-21
22929,2007-09-12
22930,2022-06-07
22931,2013-06-13
22932,2018-01-30
22933,2005-04-04
22934,2021-08-06
22935,2004-03-15
22936,2000-08-31
22937,2021-02-28
22938,2024-11-22
22939,2012-11-15
22940,2018-09-18
22941,2013-04-08
22942,1996-04-12
22943,2021-12-01
22944,2019-01-17
22945,1996-03-13
22946,1998-02-03
22947,2015-10-06
22948,2016-11-20
22949,2020-07-19
22950,2022-09-29
22951,1997-08-30
22952,2002-04-24
22953,2014-11-07
22954,2003-11-23
22955,2011-01-23
22956,2011-08-25
22957,2018-01-24
22958,2007-12-17
22959,2005-01-18
22960,2010-12-01
22961,1996-07-02
22962,1996-09-16
22963,2017-03-17
22964,2015-10-11
22965,2020-01-28
22966,2001-09-04
22967,2019-02-27
22968,2000-07-17
22969,2011-07-12
22970,2001-03-01
22971,2009-09-25
22972,2004-05-25
22973,2014-11-30
22974,2024-09-04
22975,2012-01-12
22976,2013-11-19
22977,2005-06-25
22978,2003-08-22
22979,2022-10-21
22980,2001-06-12
22981,2015-05-19
22982,2017-06-17
22983,2016-11-23
22984,1997-11-28
22985,2004-07-14
22986,2006-12-29
22987,2015-12-11
22988,2005-11-25
22989,1997-10-09
22990,2023-12-13
22991,2005-10-24
22992,2008-07-16
22993,2003-01-05
22994,2022-06-20
22995,1999-02-02
22996,2008-04-10
22997,2001-09-30
22998,2005-10-21
22999,2005-07-09
23000,2004-05-19
23001,2008-12-28
23002,2006-04-04
23003,2002-03-15
23004,2001-09-26
23005,2004-11-20
23006,2005-08-06
23007,1997-08-24
23008,2013-05-03
23009,2015-02-15
23010,2015-11-24
23011,2006-02-23
23012,2009-05-11
23013,2022-05-29
23014,2016-01-19
23015,1996-03-23
23016,2012-07-27
23017,2007-12-22
23018,2014-02-23
23019,2011-02-14
23020,2022-02-15
23021,1998-02-19
23022,2007-06-26
23023,2017-09-01
23024,2023-12-04
23025,2023-09-20
23026,2003-01-24
23027,2008-04-30
23028,2009-04-10
23029,2020-08-12
23030,2004-05-19
23031,2023-02-10
23032,2021-06-18
23033,2002-02-11
23034,2021-05-12
23035,2021-07-27
23036,2007-10-02
23037,1998-03-06
23038,2013-05-11
23039,2006-10-13
23040,1999-03-24
23041,2015-05-14
23042,2012-10-12
23043,2024-12-02
23044,2023-06-24
23045,2006-09-07
23046,2009-06-09
23047,2016-03-02
23048,1998-12-23
23049,2014-04-26
23050,2006-05-27
23051,2021-02-10
23052,1997-03-29
23053,2015-09-21
23054,2008-08-15
23055,2016-06-01
23056,2000-03-26
23057,2015-06-15
23058,2005-12-31
23059,2018-04-12
23060,2022-08-22
23061,2013-04-28
23062,2004-12-20
23063,2012-03-22
23064,2010-03-06
23065,2012-01-05
23066,2004-09-17
23067,2022-09-05
23068,2014-02-14
23069,2010-12-31
23070,2021-08-08
23071,2018-09-20
23072,2021-11-03
23073,2008-07-15
23074,2004-02-27
23075,1997-07-11
23076,2005-02-07
23077,1999-01-17
23078,2013-08-02
23079,1999-01-16
23080,2008-05-02
23081,2022-12-12
23082,2021-12-15
23083,1997-03-31
23084,2010-09-20
23085,2001-06-14
23086,2004-12-23
23087,2019-09-02
23088,2017-04-01
23089,2013-11-11
23090,1996-06-23
23091,2015-03-08
23092,2008-12-02
23093,2001-03-05
23094,2015-02-22
23095,1997-10-02
23096,2015-10-03
23097,2015-07-27
23098,2008-04-07
23099,2000-10-02
23100,2003-10-29
23101,2012-08-09
23102,2018-08-23
23103,2017-02-06
23104,2021-12-14
23105,2006-03-17
23106,2020-11-16
23107,2009-06-01
23108,1999-03-24
23109,2014-05-10
23110,2000-03-23
23111,2006-02-13
23112,2011-02-04
23113,2000-04-13
23114,2008-10-21
23115,2001-03-31
23116,2022-09-09
23117,2001-03-04
23118,2001-04-01
23119,1997-06-03
23120,2018-02-24
23121,2010-02-18
23122,2015-06-25
23123,2004-05-06
23124,2007-04-06
23125,2007-06-26
23126,2007-03-10
23127,2013-11-23
23128,2016-10-29
23129,2009-07-23
23130,2016-05-06
23131,2024-12-25
23132,2022-05-11
23133,2018-12-31
23134,2007-02-22
23135,2003-11-14
23136,2001-12-15
23137,2019-09-05
23138,2020-11-08
23139,2008-06-06
23140,2020-07-24
23141,2011-09-26
23142,2001-07-19
23143,2016-07-14
23144,2023-01-14
23145,2022-05-29
23146,2006-09-21
23147,2011-04-23
23148,2009-07-01
23149,1999-12-29
23150,2004-12-12
23151,2005-09-18
23152,2018-11-08
23153,2004-04-22
23154,1997-06-17
23155,2021-02-10
23156,2019-10-09
23157,2014-04-27
23158,2013-03-08
23159,2006-04-09
23160,2003-09-27
23161,1999-01-24
23162,2003-06-02
23163,2003-11-04
23164,2012-07-03
23165,2005-12-06
23166,2020-06-19
23167,2004-06-25
23168,1995-10-30
23169,2013-01-20
23170,2021-05-02
23171,2006-10-28
23172,1996-01-27
23173,1999-09-24
23174,2005-03-12
23175,2012-01-15
23176,1999-09-10
23177,2006-02-15
23178,2004-12-19
23179,2008-06-05
23180,1998-05-04
23181,2005-06-12
23182,2023-05-02
23183,2021-05-17
23184,2019-02-19
23185,2003-09-03
23186,2019-04-05
23187,2001-04-11
23188,2017-03-16
23189,2018-12-28
23190,2005-12-03
23191,1998-08-27
23192,2009-06-27
23193,1999-02-23
23194,1999-07-10
23195,2011-10-22
23196,2016-09-28
23197,2018-12-18
23198,2018-05-30
23199,2018-01-12
23200,2018-05-08
23201,2010-07-21
23202,1996-02-23
23203,2021-07-09
23204,2006-11-20
23205,2012-01-15
23206,2015-10-15
23207,2004-09-08
23208,2005-04-20
23209,2014-08-14
23210,1996-02-21
23211,2017-11-05
23212,2009-03-24
23213,2020-01-23
23214,1999-07-02
23215,2024-11-28
23216,2024-01-07
23217,1999-06-02
23218,2017-05-17
23219,2021-12-17
23220,2020-10-15
23221,1997-05-13
23222,2013-08-11
23223,2023-05-24
23224,2008-02-16
23225,2003-04-24
23226,2019-02-07
23227,2024-05-10
23228,1998-09-24
23229,2003-10-01
23230,2017-01-29
23231,2012-12-26
23232,2009-08-04
23233,2001-12-07
23234,1998-10-12
23235,2008-01-24
23236,2024-06-24
23237,2007-09-12
23238,2009-11-14
23239,2011-05-07
23240,2003-01-18
23241,2012-01-12
23242,1999-12-09
23243,2020-11-15
23244,2014-01-06
23245,2011-01-20
23246,2024-12-03
23247,2002-12-17
23248,1998-05-20
23249,2005-12-31
23250,2004-05-28
23251,1998-09-14
23252,2014-07-21
23253,2004-07-22
23254,2023-03-03
23255,2003-12-14
23256,2008-04-23
23257,2023-11-26
23258,2013-04-13
23259,1999-11-04
23260,1999-06-20
23261,2018-09-06
23262,2006-02-17
23263,1999-09-25
23264,2018-10-27
23265,2011-08-21
23266,2012-02-24
23267,2008-05-20
23268,2023-09-22
23269,2015-05-25
23270,2004-11-07
23271,2002-12-11
23272,2023-06-10
23273,1996-09-15
23274,2009-12-29
23275,2014-11-06
23276,1996-03-18
23277,1999-09-20
23278,2016-12-10
23279,2022-07-06
23280,1997-11-02
23281,2014-01-19
23282,2011-03-26
23283,2016-03-26
23284,2000-10-13
23285,2006-04-13
23286,2002-03-26
23287,2005-07-08
23288,1998-09-13
23289,2019-02-23
23290,2012-11-07
23291,2021-01-04
23292,2001-06-28
23293,1998-08-17
23294,1997-04-08
23295,2004-10-26
23296,2024-08-22
23297,2013-09-12
23298,2014-01-31
23299,2003-03-05
23300,2018-01-08
23301,2002-07-24
23302,2023-08-30
23303,2020-07-01
23304,2015-06-29
23305,2015-09-03
23306,2022-11-07
23307,2011-06-13
23308,2015-04-16
23309,2021-03-29
23310,1997-02-27
23311,1998-04-08
23312,2021-10-15
23313,2008-09-09
23314,2011-06-27
23315,2005-09-27
23316,2011-07-17
23317,1997-12-20
23318,2016-02-26
23319,2021-08-26
23320,2005-04-12
23321,2021-09-25
23322,1998-09-01
23323,2024-08-05
23324,2010-09-18
23325,2021-03-24
23326,2006-07-27
23327,1998-12-09
23328,2013-12-21
23329,2003-11-24
23330,1997-09-20
23331,2016-07-11
23332,2008-04-15
23333,2021-01-09
23334,2009-02-12
23335,2008-11-20
23336,2003-07-06
23337,2014-09-08
23338,2012-12-10
23339,1996-11-17
23340,2000-06-02
23341,1998-10-24
23342,2018-10-15
23343,1996-12-11
23344,2023-09-15
23345,2002-05-11
23346,2014-05-23
23347,2004-03-16
23348,2005-10-16
23349,2024-08-29
23350,2011-09-12
23351,2016-03-22
23352,2021-08-30
23353,2004-07-10
23354,2017-04-08
23355,2000-05-20
23356,2024-12-22
23357,2020-10-17
23358,1998-08-03
23359,2006-12-24
23360,2017-06-13
23361,2022-10-08
23362,2003-03-22
23363,2021-11-16
23364,2015-10-03
23365,2019-01-15
23366,2005-04-16
23367,2005-01-26
23368,1997-09-23
23369,2000-06-28
23370,2022-09-16
23371,2002-06-20
23372,1997-06-08
23373,2011-04-27
23374,2004-01-01
23375,2003-04-01
23376,2011-06-05
23377,2006-04-04
23378,2024-04-01
23379,2004-11-15
23380,2003-05-17
23381,2004-05-05
23382,1996-11-04
23383,2013-03-13
23384,2011-07-23
23385,2012-04-11
23386,2000-04-29
23387,2002-10-24
23388,2003-02-27
23389,2006-01-25
23390,2004-07-04
23391,1995-11-18
23392,2016-09-10
23393,1997-10-02
23394,2021-12-05
23395,1997-11-23
23396,1999-03-09
23397,2018-05-20
23398,2016-03-19
23399,2011-12-21
23400,1999-07-25
23401,2016-12-11
23402,1997-05-18
23403,2007-10-27
23404,2022-04-03
23405,2022-09-08
23406,1998-01-02
23407,2016-10-05
23408,2022-11-02
23409,2009-08-11
23410,2007-09-01
23411,1996-12-06
23412,2009-08-27
23413,2016-03-21
23414,2024-09-19
23415,2023-07-08
23416,1997-11-15
23417,2022-06-28
23418,2005-05-20
23419,2018-07-05
23420,2019-04-29
23421,2011-12-19
23422,2016-01-21
23423,2006-08-08
23424,2019-08-28
23425,2010-07-01
23426,2017-10-27
23427,2022-06-04
23428,2015-04-22
23429,2021-01-11
23430,2003-05-16
23431,2018-10-26
23432,2018-04-26
23433,2011-06-30
23434,1997-01-11
23435,2016-08-10
23436,2001-12-02
23437,1995-11-05
23438,2008-12-25
23439,2007-03-31
23440,2005-10-22
23441,2007-01-29
23442,2023-03-16
23443,2013-01-18
23444,2010-12-12
23445,2009-03-23
23446,2001-09-22
23447,2020-10-25
23448,2015-11-27
23449,2013-12-14
23450,1997-05-25
23451,2006-07-25
23452,1996-09-19
23453,2014-06-02
23454,2011-10-20
23455,2016-02-10
23456,2022-02-08
23457,2007-01-09
23458,2014-09-06
23459,2010-03-16
23460,2015-11-17
23461,2021-10-22
23462,2009-01-30
23463,2002-05-14
23464,2008-02-11
23465,2017-06-08
23466,2016-02-20
23467,1996-09-02
23468,2008-07-03
23469,2015-08-11
23470,2019-10-19
23471,1999-07-05
23472,2002-07-02
23473,1996-07-05
23474,2004-05-09
23475,2022-09-06
23476,1997-06-02
23477,2005-03-12
23478,2009-05-22
23479,2010-01-19
23480,2021-03-12
23481,2010-08-24
23482,2003-08-22
23483,2008-06-20
23484,2016-09-09
23485,2023-05-18
23486,2004-05-25
23487,2012-09-30
23488,2019-09-10
23489,1999-12-08
23490,2011-09-03
23491,2010-06-24
23492,1999-07-13
23493,2017-05-28
23494,2004-06-23
23495,2009-04-23
23496,2010-04-13
23497,2007-06-26
23498,2017-02-23
23499,2024-11-23
23500,2004-03-09
23501,2005-02-04
23502,2008-04-26
23503,2002-10-01
23504,2023-12-24
23505,2020-12-14
23506,1999-11-14
23507,2020-10-28
23508,1999-11-19
23509,2023-06-28
23510,1996-01-05
23511,2020-04-24
23512,2017-04-07
23513,1997-10-29
23514,2003-08-15
23515,1999-04-10
23516,2023-11-24
23517,2004-05-16
23518,2014-01-12
23519,2002-01-04
23520,2012-04-29
23521,2017-04-09
23522,1997-12-03
23523,2013-04-07
23524,2012-01-24
23525,2003-12-14
23526,2003-10-18
23527,2000-01-30
23528,2017-02-18
23529,2010-06-30
23530,2001-07-22
23531,2012-04-10
23532,2008-11-03
23533,1998-12-02
23534,2023-06-07
23535,2012-09-27
23536,2000-06-07
23537,2009-02-07
23538,2003-06-30
23539,1997-07-08
23540,1996-04-21
23541,2022-03-29
23542,2016-12-16
23543,2001-12-05
23544,2024-10-14
23545,2015-05-02
23546,2022-05-09
23547,2021-10-24
23548,2019-06-29
23549,2014-09-07
23550,2013-03-09
23551,2004-11-03
23552,2021-11-11
23553,2020-03-08
23554,2018-08-25
23555,2014-01-26
23556,2016-07-18
23557,2017-12-18
23558,2001-02-26
23559,2009-09-24
23560,2012-10-25
23561,2016-09-11
23562,2015-05-08
23563,2012-10-03
23564,2003-07-17
23565,1999-08-31
23566,2010-01-05
23567,2007-08-01
23568,2018-04-23
23569,2024-02-19
23570,2019-09-25
23571,1997-12-25
23572,2004-11-07
23573,2014-01-23
23574,2007-07-14
23575,2019-04-18
23576,2022-11-18
23577,2019-02-04
23578,2000-07-14
23579,2000-03-30
23580,2004-08-20
23581,2017-09-21
23582,2009-11-06
23583,2006-12-01
23584,2023-11-22
23585,2010-08-27
23586,2008-12-16
23587,2021-07-01
23588,2018-10-18
23589,2005-01-24
23590,2014-11-27
23591,2010-05-08
23592,2020-02-06
23593,2009-08-12
23594,2006-10-30
23595,2022-02-04
23596,2005-03-27
23597,1998-01-12
23598,1998-02-03
23599,2003-09-20
23600,2016-10-03
23601,2008-10-07
23602,2018-11-07
23603,1996-09-08
23604,2021-02-19
23605,2015-04-21
23606,2004-04-30
23607,2014-03-23
23608,2019-03-07
23609,2009-09-13
23610,2006-03-07
23611,2021-04-15
23612,2009-01-24
23613,2012-08-08
23614,2006-07-09
23615,2022-03-28
23616,1996-02-03
23617,1998-03-04
23618,2001-05-16
23619,2021-11-23
23620,1997-07-05
23621,1997-05-17
23622,2019-07-29
23623,2005-10-02
23624,2002-12-07
23625,1998-08-18
23626,2020-09-19
23627,2010-08-15
23628,2005-11-20
23629,2018-05-31
23630,2014-03-09
23631,2023-08-31
23632,2021-04-19
23633,2013-11-10
23634,1996-09-03
23635,1999-12-06
23636,2000-05-10
23637,2002-10-05
23638,2021-05-13
23639,2014-11-13
23640,2010-02-27
23641,2016-09-05
23642,1996-03-19
23643,2015-08-18
23644,2022-10-31
23645,2001-05-18
23646,2015-01-23
23647,2003-09-11
23648,2011-04-20
23649,2023-04-13
23650,2013-07-19
23651,2001-05-23
23652,2017-02-20
23653,2004-07-06
23654,2015-01-21
23655,2010-04-24
23656,2000-02-04
23657,2005-10-12
23658,2024-12-13
23659,2004-10-17
23660,2020-10-29
23661,2015-11-08
23662,2014-08-23
23663,1999-04-04
23664,2001-05-20
23665,2014-08-20
23666,1998-08-14
23667,2015-10-19
23668,2004-12-02
23669,2023-03-04
23670,2007-06-24
23671,2009-12-08
23672,2012-12-21
23673,2002-01-23
23674,2008-02-21
23675,1996-05-29
23676,2006-03-18
23677,2005-12-19
23678,2016-02-18
23679,2014-02-03
23680,2005-01-01
23681,2019-09-29
23682,2014-06-13
23683,2009-04-18
23684,2013-12-12
23685,2024-01-06
23686,1996-07-11
23687,2005-09-14
23688,2005-12-24
23689,2013-01-18
23690,2013-05-26
23691,2015-07-30
23692,2016-09-14
23693,2020-06-20
23694,2005-04-16
23695,1998-07-08
23696,2016-01-26
23697,2019-04-04
23698,1999-12-26
23699,2023-01-13
23700,1996-02-28
23701,2008-06-15
23702,1996-08-08
23703,2021-12-10
23704,2012-07-08
23705,2019-03-29
23706,2019-10-27
23707,1997-10-15
23708,2011-01-14
23709,2024-10-25
23710,2006-04-02
23711,1999-04-26
23712,2007-09-03
23713,2008-08-04
23714,2024-08-16
23715,2015-04-21
23716,2010-02-12
23717,1999-07-25
23718,1998-05-18
23719,1996-07-01
23720,2000-02-07
23721,2020-10-10
23722,2008-12-31
23723,2002-01-08
23724,2006-05-10
23725,2011-05-17
23726,1998-01-07
23727,1999-01-20
23728,2000-12-06
23729,2001-08-21
23730,2017-07-22
23731,2011-08-05
23732,2001-06-12
23733,2001-09-10
23734,2021-04-09
23735,2016-01-18
23736,2001-03-27
23737,2008-04-03
23738,2014-05-27
23739,2004-06-28
23740,2007-06-12
23741,2002-12-20
23742,2016-08-12
23743,1998-08-10
23744,2012-10-25
23745,2024-08-19
23746,2002-09-29
23747,2010-11-14
23748,2014-09-12
23749,2004-11-01
23750,2021-10-31
23751,2009-05-05
23752,2005-08-14
23753,2003-10-20
23754,2004-08-02
23755,2013-08-10
23756,2011-04-21
23757,2004-01-01
23758,2015-07-17
23759,1999-10-16
23760,2002-04-17
23761,2008-02-09
23762,2008-12-25
23763,2015-05-10
23764,2005-02-17
23765,1996-01-20
23766,2020-01-12
23767,2008-01-22
23768,2006-09-10
23769,2014-08-13
23770,2021-09-07
23771,2021-05-11
23772,2001-05-05
23773,2020-08-15
23774,2009-06-10
23775,1998-11-03
23776,2008-05-16
23777,2022-04-14
23778,2013-05-09
23779,2022-06-08
23780,2012-09-20
23781,2015-07-16
23782,2006-10-12
23783,2001-11-04
23784,2012-05-31
23785,2010-07-30
23786,2002-01-07
23787,1999-06-26
23788,2021-08-19
23789,2020-11-20
23790,2002-12-05
23791,2001-11-17
23792,2019-12-18
23793,2002-08-08
23794,2009-11-13
23795,2005-08-17
23796,1999-03-26
23797,2008-12-18
23798,2013-10-23
23799,2002-12-26
23800,2022-02-07
23801,1997-04-08
23802,2010-01-28
23803,2007-01-05
23804,1999-01-02
23805,2018-05-31
23806,2013-06-16
23807,2015-10-03
23808,2011-07-19
23809,2020-08-15
23810,2010-08-13
23811,1999-05-30
23812,2007-12-27
23813,2005-02-28
23814,2021-11-12
23815,2000-08-20
23816,2009-04-29
23817,2002-11-07
23818,2009-11-26
23819,2008-04-01
23820,2001-12-22
23821,2003-08-03
23822,2009-08-27
23823,2008-01-13
23824,2006-11-22
23825,2019-06-17
23826,2006-08-28
23827,2001-09-09
23828,2015-03-05
23829,2020-01-17
23830,2024-11-18
23831,2012-10-22
23832,2012-12-03
23833,2004-02-14
23834,2017-04-28
23835,2019-11-01
23836,2009-09-03
23837,2006-10-01
23838,2004-01-14
23839,2017-08-15
23840,2018-10-06
23841,2023-12-07
23842,2014-06-30
23843,2011-11-13
23844,2020-07-01
23845,1998-09-24
23846,2015-09-19
23847,1999-09-24
23848,2014-02-15
23849,2019-01-18
23850,2016-05-06
23851,2014-07-21
23852,2011-01-11
23853,2022-11-11
23854,2011-12-17
23855,2019-12-14
23856,1997-12-18
23857,2022-01-28
23858,2008-01-08
23859,1998-11-02
23860,2019-11-11
23861,1996-10-26
23862,2009-12-28
23863,2014-10-04
23864,2013-07-01
23865,2000-12-09
23866,2022-04-05
23867,2015-11-08
23868,2008-05-08
23869,2023-02-03
23870,2018-04-26
23871,2002-09-02
23872,2013-10-18
23873,2013-06-06
23874,2011-09-26
23875,2022-05-07
23876,2004-04-22
23877,2001-06-26
23878,2004-05-21
23879,2021-04-29
23880,2024-08-03
23881,2021-11-08
23882,2007-01-19
23883,2013-08-28
23884,2007-06-19
23885,2010-05-25
23886,2020-12-01
23887,2007-03-02
23888,2014-01-02
23889,2001-10-12
23890,2005-05-22
23891,2008-08-30
23892,2004-09-07
23893,1998-07-13
23894,2006-07-19
23895,2000-06-28
23896,2023-03-19
23897,2011-03-06
23898,2015-07-31
23899,2021-03-19
23900,2020-07-23
23901,2017-06-06
23902,2002-03-09
23903,2017-08-10
23904,2008-12-08
23905,2022-04-26
23906,2012-04-09
23907,1998-11-15
23908,2022-10-28
23909,1996-04-15
23910,2019-09-19
23911,2002-11-23
23912,2005-08-27
23913,2009-05-23
23914,2022-03-24
23915,2014-02-06
23916,2022-09-19
23917,2023-04-03
23918,2018-10-01
23919,2013-05-02
23920,2012-03-07
23921,2003-10-25
23922,2018-12-24
23923,2012-11-04
23924,2008-02-08
23925,1996-12-13
23926,2009-11-11
23927,2008-06-23
23928,2001-01-31
23929,2018-02-27
23930,2009-01-05
23931,2024-08-29
23932,2020-08-17
23933,2000-08-07
23934,2000-06-03
23935,2014-03-03
23936,2010-01-10
23937,2012-11-09
23938,1999-10-08
23939,2023-01-03
23940,2001-10-12
23941,2021-02-18
23942,2007-07-16
23943,2013-02-05
23944,1997-04-04
23945,1996-02-09
23946,2020-01-22
23947,2013-08-06
23948,1999-11-07
23949,2001-02-07
23950,1998-06-18
23951,2023-09-07
23952,1998-01-09
23953,2009-04-29
23954,2006-09-25
23955,1997-05-10
23956,2005-10-07
23957,1998-11-28
23958,2018-08-17
23959,1998-11-01
23960,2008-08-29
23961,2020-05-28
23962,2012-07-17
23963,2003-03-01
23964,2003-08-12
23965,2016-08-27
23966,2018-07-06
23967,2007-11-11
23968,2004-12-18
23969,1996-02-03
23970,2009-01-01
23971,2009-09-22
23972,2009-12-21
23973,1995-12-06
23974,1998-11-29
23975,2001-09-07
23976,2018-01-12
23977,2006-06-15
23978,2002-11-17
23979,2010-04-12
23980,2001-07-01
23981,2022-09-10
23982,2008-04-08
23983,2018-05-10
23984,2002-11-25
23985,2010-05-11
23986,2001-06-06
23987,2007-12-24
23988,2019-04-27
23989,2018-07-21
23990,2007-09-24
23991,2014-10-18
23992,2014-08-03
23993,2000-08-29
23994,2009-06-17
